Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
10079;Apartamento;Copacabana;2;0;0;90;2600.0;757.0;207.0;28.89;Apartamento
10080;Quitinete;Copacabana;1;0;0;35;1300.0;380.0;68.0;37.14;Apartamento
10081;Casa;Campo Grande;2;0;1;60;900.0;0.0;0.0;15.0;Casa
10082;Apartamento;Recreio dos Bandeirantes;2;1;1;68;2000.0;593.0;75.0;29.41;Apartamento
10083;Apartamento;Todos os Santos;2;0;0;70;1200.0;300.0;0.0;17.14;Apartamento
10084;Apartamento;Campo Grande;2;1;0;50;750.0;230.0;0.0;15.0;Apartamento
10085;Casa de Vila;Madureira;2;1;0;78;1000.0;0.0;0.0;12.82;Casa
10086;Apartamento;Botafogo;2;1;1;70;2800.0;705.0;1168.0;40.0;Apartamento
10087;Apartamento;Cosme Velho;2;1;1;86;2600.0;715.0;0.0;30.23;Apartamento
10088;Apartamento;Tijuca;2;0;0;52;1400.0;740.0;202.0;26.92;Apartamento
10089;Apartamento;Barra da Tijuca;2;1;1;88;2300.0;950.0;256.0;26.14;Apartamento
10090;Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0;42.86;Apartamento
10091;Apartamento;Urca;2;0;1;95;3900.0;300.0;95.0;41.05;Apartamento
10092;Apartamento;Lagoa;4;2;1;181;5800.0;3091.0;783.0;32.04;Apartamento
10093;Apartamento;Campo Grande;2;0;0;75;1000.0;270.0;0.0;13.33;Apartamento
10094;Apartamento;Leme;1;0;1;60;2300.0;600.0;51.0;38.33;Apartamento
10096;Apartamento;Lagoa;2;1;1;81;4350.0;689.0;237.0;53.7;Apartamento
10097;Apartamento;Lagoa;3;3;3;400;30000.0;5900.0;2900.0;75.0;Apartamento
10098;Apartamento;Copacabana;4;1;1;236;15000.0;2300.0;0.0;63.56;Apartamento
10099;Apartamento;Vila Valqueire;2;0;0;70;850.0;100.0;42.0;12.14;Apartamento
10100;Apartamento;Copacabana;1;0;0;50;1800.0;600.0;30.0;36.0;Apartamento
10101;Apartamento;Centro;2;0;0;90;2100.0;570.0;40.0;23.33;Apartamento
10102;Apartamento;Ipanema;4;2;2;220;15900.0;4168.0;0.0;72.27;Apartamento
10103;Apartamento;Tijuca;3;2;1;84;2350.0;950.0;890.0;27.98;Apartamento
10104;Apartamento;Barra da Tijuca;3;4;3;170;5500.0;1317.0;590.0;32.35;Apartamento
10105;Apartamento;São Conrado;3;3;2;340;12000.0;1800.0;300.0;35.29;Apartamento
10106;Apartamento;Recreio dos Bandeirantes;2;2;2;92;3000.0;1300.0;127.0;32.61;Apartamento
10107;Quitinete;Flamengo;1;0;0;42;1550.0;300.0;0.0;36.9;Apartamento
10108;Apartamento;Praça Seca;1;0;0;60;750.0;30.0;0.0;12.5;Apartamento
10109;Apartamento;Leblon;1;1;0;82;1900.0;1700.0;348.0;23.17;Apartamento
10110;Apartamento;Grajaú;2;0;0;60;1300.0;600.0;0.0;21.67;Apartamento
10111;Apartamento;Recreio dos Bandeirantes;4;2;1;160;1900.0;1038.0;158.0;11.88;Apartamento
10112;Apartamento;Barra da Tijuca;2;1;0;70;1150.0;650.0;86.0;16.43;Apartamento
10113;Apartamento;Copacabana;2;0;1;90;3400.0;1400.0;122.0;37.78;Apartamento
10114;Apartamento;Leblon;4;2;2;250;16000.0;4500.0;620.0;64.0;Apartamento
10115;Casa;Recreio dos Bandeirantes;3;4;3;360;12000.0;0.0;6072.0;33.33;Casa
10116;Apartamento;São Conrado;4;2;3;320;12000.0;3811.0;438.0;37.5;Apartamento
10117;Apartamento;Vila da Penha;2;0;0;60;1310.0;180.0;35.0;21.83;Apartamento
10118;Apartamento;Centro;2;0;0;76;1500.0;699.0;231.0;19.74;Apartamento
10119;Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0;46.43;Apartamento
10120;Apartamento;Leblon;2;0;0;60;3500.0;480.0;151125.0;58.33;Apartamento
10121;Apartamento;Barra da Tijuca;1;1;0;69;1300.0;1470.0;0.0;18.84;Apartamento
10122;Apartamento;Botafogo;1;1;0;63;2000.0;880.0;100.0;31.75;Apartamento
10123;Casa de Condomínio;Barra da Tijuca;6;4;4;1000;15000.0;2600.0;0.0;15.0;Casa
10124;Apartamento;Freguesia (Jacarepaguá);5;3;2;261;2500.0;2045.0;444.0;9.58;Apartamento
10125;Apartamento;Barra da Tijuca;2;2;1;72;1450.0;975.0;167.0;20.14;Apartamento
10126;Casa de Condomínio;São Conrado;3;4;3;523;15000.0;3968.0;1013.0;28.68;Casa
10127;Apartamento;Leme;3;1;0;90;3600.0;900.0;350.0;40.0;Apartamento
10128;Casa;Recreio dos Bandeirantes;4;5;3;360;15000.0;0.0;5624.0;41.67;Casa
10129;Apartamento;Leblon;3;1;2;200;23000.0;3600.0;1500.0;115.0;Apartamento
10130;Apartamento;Ipanema;2;1;1;75;4800.0;865.0;118.0;64.0;Apartamento
10131;Casa de Vila;Bonsucesso;1;0;0;30;800.0;0.0;0.0;26.67;Casa
10132;Apartamento;Copacabana;3;1;0;200;9500.0;1600.0;500.0;47.5;Apartamento
10133;Apartamento;Tijuca;1;0;0;40;1100.0;500.0;20.0;27.5;Apartamento
10134;Apartamento;Tijuca;2;1;0;90;1300.0;769.0;0.0;14.44;Apartamento
10135;Apartamento;Barra da Tijuca;4;3;2;225;7000.0;3200.0;8000.0;31.11;Apartamento
10136;Apartamento;Vila Isabel;2;1;1;50;900.0;870.0;47.0;18.0;Apartamento
10137;Apartamento;Barra da Tijuca;4;3;4;206;10000.0;2850.0;3584.0;48.54;Apartamento
10138;Apartamento;Barra da Tijuca;4;3;3;160;6700.0;2300.0;434.0;41.88;Apartamento
10139;Apartamento;Copacabana;3;0;1;130;4000.0;1400.0;190.0;30.77;Apartamento
10140;Casa de Condomínio;Itanhangá;4;0;2;400;10000.0;1400.0;1500.0;25.0;Casa
10141;Apartamento;Ipanema;3;1;1;180;7500.0;2930.0;0.0;41.67;Apartamento
10142;Apartamento;Quintino Bocaiúva;1;1;0;39;600.0;354.0;0.0;15.38;Apartamento
10143;Apartamento;Quintino Bocaiúva;2;0;0;60;1000.0;70.0;0.0;16.67;Apartamento
10144;Apartamento;Barra da Tijuca;2;1;1;90;2400.0;1155.0;0.0;26.67;Apartamento
10145;Apartamento;Ipanema;3;1;1;250;20000.0;1000.0;895.0;80.0;Apartamento
10146;Apartamento;Recreio dos Bandeirantes;2;2;1;70;2000.0;1100.0;3200.0;28.57;Apartamento
10147;Apartamento;Méier;2;1;0;60;1000.0;580.0;150.0;16.67;Apartamento
10148;Apartamento;Irajá;2;0;0;50;750.0;213.0;0.0;15.0;Apartamento
10149;Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;39.13;Apartamento
10150;Apartamento;Lapa;0;0;0;30;900.0;280.0;22.0;30.0;Apartamento
10151;Apartamento;Copacabana;3;0;0;130;2800.0;1250.0;315.0;21.54;Apartamento
10152;Apartamento;Flamengo;2;1;0;130;4600.0;640.0;0.0;35.38;Apartamento
10153;Casa;Jardim Botânico;4;3;0;531;18000.0;0.0;702.0;33.9;Casa
10154;Casa de Condomínio;Barra da Tijuca;6;4;4;622;10000.0;0.0;0.0;16.08;Casa
10155;Apartamento;Copacabana;1;1;0;45;2300.0;1100.0;0.0;51.11;Apartamento
10156;Apartamento;Copacabana;3;0;0;100;3200.0;860.0;0.0;32.0;Apartamento
10157;Apartamento;Leblon;2;0;1;70;5500.0;830.0;141.0;78.57;Apartamento
10158;Apartamento;Flamengo;3;0;0;121;2200.0;1249.0;0.0;18.18;Apartamento
10159;Casa de Condomínio;Taquara;3;3;1;280;5000.0;865.0;1100.0;17.86;Casa
10160;Apartamento;Barra da Tijuca;2;1;1;100;1800.0;528.0;191.0;18.0;Apartamento
10161;Apartamento;Laranjeiras;3;0;0;83;2300.0;886.0;131.0;27.71;Apartamento
10162;Casa;Glória;4;3;2;851;22000.0;0.0;980.0;25.85;Casa
10163;Casa;Vargem Pequena;3;1;3;138;2350.0;350.0;130.0;17.03;Casa
10164;Apartamento;Barra da Tijuca;3;4;2;270;8000.0;1450.0;550.0;29.63;Apartamento
10165;Apartamento;Barra da Tijuca;2;1;1;90;2800.0;1309.0;0.0;31.11;Apartamento
10166;Apartamento;Curicica;3;1;1;82;1600.0;610.0;850.0;19.51;Apartamento
10168;Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0;38.46;Apartamento
10169;Apartamento;Barra da Tijuca;2;2;2;69;2000.0;1275.0;1203.0;28.99;Apartamento
10170;Apartamento;Laranjeiras;2;1;0;75;1900.0;820.0;112.0;25.33;Apartamento
10171;Apartamento;Ipanema;4;5;4;390;30000.0;6607.0;0.0;76.92;Apartamento
10172;Casa;Campo Grande;1;0;0;50;500.0;0.0;0.0;10.0;Casa
10173;Apartamento;Leblon;4;2;1;184;10000.0;2100.0;700.0;54.35;Apartamento
10174;Apartamento;Leblon;3;1;0;90;4690.0;926.0;254.0;52.11;Apartamento
10175;Apartamento;Lins de Vasconcelos;1;1;0;62;900.0;500.0;0.0;14.52;Apartamento
10176;Casa de Condomínio;Maracanã;2;0;0;50;2200.0;70.0;20.0;44.0;Casa
10177;Apartamento;Campo Grande;2;1;0;60;700.0;360.0;0.0;11.67;Apartamento
10178;Apartamento;Flamengo;1;1;0;35;1000.0;490.0;0.0;28.57;Apartamento
10179;Apartamento;Copacabana;1;0;0;45;2000.0;610.0;0.0;44.44;Apartamento
10180;Apartamento;Vila Valqueire;3;1;1;107;1700.0;300.0;853.0;15.89;Apartamento
10181;Apartamento;Catete;2;0;0;69;1900.0;578.0;138.0;27.54;Apartamento
10182;Apartamento;Lagoa;2;1;1;80;3000.0;2600.0;0.0;37.5;Apartamento
10183;Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;400.0;35.29;Apartamento
10184;Apartamento;Leblon;3;0;1;155;7500.0;1550.0;530.0;48.39;Apartamento
10185;Apartamento;Laranjeiras;3;0;1;100;3100.0;920.0;0.0;31.0;Apartamento
10186;Apartamento;Ipanema;5;3;4;800;90000.0;9188.0;60230.0;112.5;Apartamento
10187;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;19.44;Casa
10188;Apartamento;Leme;1;0;0;35;1900.0;500.0;350.0;54.29;Apartamento
10189;Apartamento;Tijuca;1;1;0;48;1200.0;650.0;21.0;25.0;Apartamento
10190;Apartamento;Ipanema;3;1;1;158;7000.0;1700.0;484.0;44.3;Apartamento
10191;Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0;57.5;Apartamento
10192;Apartamento;Botafogo;2;1;1;67;2400.0;930.0;150.0;35.82;Apartamento
10193;Apartamento;Ipanema;3;1;1;130;10000.0;1800.0;462.0;76.92;Apartamento
10194;Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;0.0;13.11;Apartamento
10195;Apartamento;Ipanema;2;1;1;200;23000.0;2500.0;800.0;115.0;Apartamento
10196;Apartamento;Leblon;1;1;0;59;2450.0;1707.0;313.0;41.53;Apartamento
10197;Apartamento;Vista Alegre;2;0;0;85;1100.0;150.0;0.0;12.94;Apartamento
10198;Apartamento;Cosme Velho;2;1;0;87;2200.0;720.0;170.0;25.29;Apartamento
10200;Apartamento;Barra da Tijuca;2;1;1;78;2700.0;890.0;2400.0;34.62;Apartamento
10201;Apartamento;Jacarepaguá;2;1;1;71;1400.0;766.0;63.0;19.72;Apartamento
10202;Apartamento;Ipanema;2;1;1;100;6000.0;4500.0;443.0;60.0;Apartamento
10203;Apartamento;Catete;2;1;0;84;3500.0;1376.0;214.0;41.67;Apartamento
10204;Apartamento;Cachambi;2;1;0;60;1200.0;300.0;0.0;20.0;Apartamento
10205;Casa de Condomínio;Barra da Tijuca;5;8;5;900;20000.0;2200.0;1177.0;22.22;Casa
10206;Apartamento;Copacabana;4;2;3;389;12400.0;4829.0;1153.0;31.88;Apartamento
10207;Apartamento;Botafogo;2;1;1;84;2500.0;1400.0;200.0;29.76;Apartamento
10208;Casa de Condomínio;Barra da Tijuca;4;5;4;900;20000.0;1500.0;0.0;22.22;Casa
10209;Apartamento;Barra da Tijuca;2;1;0;58;1250.0;676.0;0.0;21.55;Apartamento
10210;Apartamento;Flamengo;1;0;0;36;1000.0;495.0;55.0;27.78;Apartamento
10211;Apartamento;Recreio dos Bandeirantes;3;2;3;200;3950.0;1000.0;0.0;19.75;Apartamento
10212;Apartamento;Leblon;4;2;1;123;7000.0;1800.0;655.0;56.91;Apartamento
10213;Apartamento;Recreio dos Bandeirantes;2;1;2;91;2500.0;1650.0;250.0;27.47;Apartamento
10214;Quitinete;Centro;1;0;0;25;800.0;350.0;10.0;32.0;Apartamento
10215;Apartamento;Ipanema;1;1;0;38;2300.0;630.0;102.0;60.53;Apartamento
10216;Casa de Vila;Tanque;3;1;1;240;2000.0;40.0;100.0;8.33;Casa
10217;Apartamento;Recreio dos Bandeirantes;2;2;1;105;2100.0;648.0;156.0;20.0;Apartamento
10218;Apartamento;Barra da Tijuca;3;2;1;140;2400.0;1600.0;4500.0;17.14;Apartamento
10219;Apartamento;Campo Grande;2;1;0;48;700.0;320.0;0.0;14.58;Apartamento
10220;Apartamento;Ipanema;4;2;2;250;9000.0;3700.0;1133.0;36.0;Apartamento
10221;Casa de Condomínio;Vargem Grande;3;3;1;180;2200.0;400.0;1.0;12.22;Casa
10222;Apartamento;Barra da Tijuca;4;3;1;260;9500.0;2800.0;0.0;36.54;Apartamento
10223;Apartamento;Copacabana;4;0;0;135;4200.0;880.0;0.0;31.11;Apartamento
10224;Apartamento;Ipanema;3;0;1;50;9500.0;3600.0;0.0;190.0;Apartamento
10225;Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0;32.69;Apartamento
10226;Apartamento;Recreio dos Bandeirantes;2;1;0;76;2000.0;1070.0;140.0;26.32;Apartamento
10227;Casa de Vila;Bento Ribeiro;1;1;0;50;900.0;0.0;0.0;18.0;Casa
10228;Apartamento;Oswaldo Cruz;3;0;0;65;1350.0;305.0;0.0;20.77;Apartamento
10229;Apartamento;Penha;2;1;1;56;1500.0;438.0;0.0;26.79;Apartamento
10230;Apartamento;Tijuca;3;1;0;115;2400.0;524.0;110.0;20.87;Apartamento
10231;Apartamento;Vila Isabel;1;0;0;45;1000.0;350.0;20.0;22.22;Apartamento
10232;Apartamento;Flamengo;3;1;2;155;6500.0;1300.0;576.0;41.94;Apartamento
10233;Apartamento;Barra da Tijuca;3;2;1;170;4700.0;1500.0;500.0;27.65;Apartamento
10234;Apartamento;Ipanema;2;1;0;63;4000.0;723.0;172.0;63.49;Apartamento
10235;Apartamento;Jardim Botânico;2;1;1;75;3900.0;1500.0;0.0;52.0;Apartamento
10237;Apartamento;Campo Grande;1;1;0;55;750.0;517.0;0.0;13.64;Apartamento
10238;Casa;Bonsucesso;6;2;1;180;4500.0;0.0;0.0;25.0;Casa
10239;Apartamento;Copacabana;3;1;0;90;4500.0;1300.0;395.0;50.0;Apartamento
10240;Casa;Campo Grande;2;1;2;90;1200.0;0.0;0.0;13.33;Casa
10241;Apartamento;Itanhangá;2;1;0;60;950.0;550.0;0.0;15.83;Apartamento
10242;Apartamento;Botafogo;3;1;0;105;2500.0;1084.0;207.0;23.81;Apartamento
10243;Apartamento;Barra da Tijuca;2;1;1;78;3000.0;2922.0;350.0;38.46;Apartamento
10244;Apartamento;Irajá;2;1;0;44;750.0;110.0;0.0;17.05;Apartamento
10245;Apartamento;Ipanema;3;1;1;160;6000.0;1700.0;591.0;37.5;Apartamento
10246;Apartamento;Copacabana;1;0;0;150;3000.0;1750.0;215.0;20.0;Apartamento
10247;Apartamento;Recreio dos Bandeirantes;4;2;2;170;5000.0;850.0;350.0;29.41;Apartamento
10248;Apartamento;Copacabana;4;3;2;430;15000.0;2835.0;1663.0;34.88;Apartamento
10249;Apartamento;Copacabana;3;1;1;120;3400.0;1900.0;200.0;28.33;Apartamento
10250;Apartamento;Ipanema;3;1;1;140;6500.0;1750.0;10.0;46.43;Apartamento
10251;Casa de Condomínio;Recreio dos Bandeirantes;3;3;3;320;7900.0;949.0;2560.0;24.69;Casa
10252;Casa de Vila;Olaria;2;0;0;51;1000.0;0.0;0.0;19.61;Casa
10253;Apartamento;Botafogo;2;1;1;80;4300.0;1379.0;187.0;53.75;Apartamento
10254;Apartamento;Tijuca;2;0;0;70;1800.0;939.0;63.0;25.71;Apartamento
10255;Apartamento;Ipanema;2;2;1;90;10300.0;4300.0;350.0;114.44;Apartamento
10256;Apartamento;Humaitá;3;1;1;97;3300.0;1500.0;170.0;34.02;Apartamento
10257;Apartamento;Flamengo;1;0;0;65;2900.0;622.0;130.0;44.62;Apartamento
10258;Apartamento;Recreio dos Bandeirantes;3;2;1;140;2900.0;570.0;0.0;20.71;Apartamento
10259;Apartamento;Barra da Tijuca;2;2;1;110;4500.0;1960.0;589.0;40.91;Apartamento
10260;Apartamento;Freguesia (Jacarepaguá);2;1;0;69;1100.0;800.0;517.0;15.94;Apartamento
10261;Apartamento;Copacabana;2;0;0;71;2200.0;580.0;0.0;30.99;Apartamento
10262;Apartamento;Barra da Tijuca;3;1;1;85;2400.0;980.0;256.0;28.24;Apartamento
10263;Apartamento;Recreio dos Bandeirantes;2;1;1;78;1500.0;770.0;108.0;19.23;Apartamento
10264;Apartamento;Jacarepaguá;2;1;0;48;800.0;572.0;0.0;16.67;Apartamento
10265;Apartamento;Botafogo;1;1;0;65;2200.0;880.0;125.0;33.85;Apartamento
10266;Apartamento;Recreio dos Bandeirantes;3;1;1;74;1550.0;1034.0;80.0;20.95;Apartamento
10267;Apartamento;Flamengo;2;0;0;68;2500.0;870.0;102.0;36.76;Apartamento
10268;Apartamento;Ipanema;4;2;1;236;6800.0;2700.0;700.0;28.81;Apartamento
10269;Apartamento;Flamengo;5;2;1;300;5500.0;2721.0;709.0;18.33;Apartamento
10270;Apartamento;Taquara;1;1;0;83;1200.0;578.0;0.0;14.46;Apartamento
10271;Apartamento;Barra da Tijuca;4;2;1;20;4800.0;1500.0;0.0;240.0;Apartamento
10272;Apartamento;Méier;3;1;1;85;1700.0;900.0;1350.0;20.0;Apartamento
10273;Apartamento;Barra da Tijuca;2;2;1;84;3400.0;656.0;307.0;40.48;Apartamento
10274;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;168;4000.0;1161.0;0.0;23.81;Casa
10275;Apartamento;Botafogo;2;0;1;85;3000.0;700.0;145.0;35.29;Apartamento
10276;Apartamento;Botafogo;1;1;1;58;2900.0;1275.0;126.0;50.0;Apartamento
10277;Apartamento;Camorim;3;1;1;65;1350.0;560.0;700.0;20.77;Apartamento
10278;Apartamento;Ipanema;2;0;0;100;2700.0;1580.0;180.0;27.0;Apartamento
10279;Apartamento;Andaraí;3;1;2;66;800.0;620.0;25.0;12.12;Apartamento
10280;Apartamento;Anil;3;1;0;65;850.0;430.0;0.0;13.08;Apartamento
10281;Apartamento;Barra da Tijuca;2;2;0;105;6000.0;2450.0;270.0;57.14;Apartamento
10282;Apartamento;Copacabana;1;0;0;44;1900.0;460.0;25.0;43.18;Apartamento
10283;Apartamento;Recreio dos Bandeirantes;2;2;1;90;1690.0;620.0;155.0;18.78;Apartamento
10285;Apartamento;Copacabana;1;0;0;32;1200.0;430.0;29.0;37.5;Apartamento
10286;Apartamento;Barra da Tijuca;2;1;1;75;3000.0;1200.0;200.0;40.0;Apartamento
10287;Apartamento;Recreio dos Bandeirantes;4;2;3;190;3950.0;1290.0;300.0;20.79;Apartamento
10288;Casa;Campo Grande;2;0;1;54;1000.0;0.0;0.0;18.52;Casa
10289;Apartamento;Ipanema;3;1;1;107;6000.0;1260.0;328.0;56.07;Apartamento
10290;Apartamento;São Cristóvão;2;1;0;50;990.0;375.0;15.0;19.8;Apartamento
10291;Apartamento;Leblon;2;1;1;73;5500.0;1870.0;400.0;75.34;Apartamento
10292;Casa de Condomínio;Freguesia (Jacarepaguá);3;2;3;180;3500.0;600.0;0.0;19.44;Casa
10294;Casa de Condomínio;Barra da Tijuca;3;3;1;325;6500.0;1172.0;575.0;20.0;Casa
10295;Apartamento;Leblon;1;0;1;50;2990.0;1725.0;259.0;59.8;Apartamento
10296;Apartamento;Recreio dos Bandeirantes;2;0;2;80;3500.0;1370.0;240.0;43.75;Apartamento
10297;Apartamento;Engenho Novo;2;1;0;92;900.0;660.0;93.0;9.78;Apartamento
10299;Apartamento;Flamengo;3;1;0;100;3300.0;700.0;147.0;33.0;Apartamento
10300;Apartamento;Ipanema;3;1;1;162;7000.0;1620.0;450.0;43.21;Apartamento
10301;Apartamento;Copacabana;1;0;0;31;1100.0;397.0;67.0;35.48;Apartamento
10302;Apartamento;Copacabana;4;0;0;300;26000.0;1580.0;0.0;86.67;Apartamento
10303;Apartamento;Barra da Tijuca;4;3;2;225;7600.0;2651.0;720.0;33.78;Apartamento
10304;Apartamento;Jardim Botânico;3;2;1;145;4500.0;1575.0;0.0;31.03;Apartamento
10305;Apartamento;Barra da Tijuca;3;2;2;210;4200.0;2800.0;0.0;20.0;Apartamento
10306;Apartamento;Botafogo;3;2;1;104;3650.0;1870.0;254.0;35.1;Apartamento
10308;Apartamento;Barra da Tijuca;4;3;4;340;12000.0;3400.0;700.0;35.29;Apartamento
10309;Apartamento;Camorim;3;2;1;161;1500.0;900.0;2700.0;9.32;Apartamento
10310;Apartamento;Barra da Tijuca;4;3;4;392;25000.0;6700.0;25000.0;63.78;Apartamento
10311;Apartamento;Tijuca;3;0;1;85;1500.0;763.0;137.0;17.65;Apartamento
10312;Apartamento;Barra da Tijuca;4;3;4;200;8000.0;4300.0;0.0;40.0;Apartamento
10314;Apartamento;Leblon;4;3;2;250;10000.0;3300.0;800.0;40.0;Apartamento
10315;Casa de Vila;Taquara;1;0;0;60;1000.0;0.0;0.0;16.67;Casa
10316;Quitinete;Copacabana;1;0;0;42;5000.0;500.0;1300.0;119.05;Apartamento
10317;Apartamento;Taquara;3;1;3;82;1600.0;700.0;95.0;19.51;Apartamento
10318;Apartamento;Freguesia (Jacarepaguá);2;1;1;57;1500.0;606.0;77.0;26.32;Apartamento
10319;Apartamento;Copacabana;3;0;0;100;3000.0;650.0;0.0;30.0;Apartamento
10320;Apartamento;Flamengo;1;1;0;44;1799.0;440.0;20.0;40.89;Apartamento
10321;Apartamento;Recreio dos Bandeirantes;2;1;1;69;2300.0;550.0;1400.0;33.33;Apartamento
10322;Apartamento;Copacabana;1;0;0;35;1600.0;500.0;0.0;45.71;Apartamento
10323;Quitinete;Copacabana;1;0;0;39;1300.0;650.0;76.0;33.33;Apartamento
10324;Casa de Condomínio;Barra da Tijuca;5;6;4;600;11000.0;1680.0;1700.0;18.33;Casa
10325;Apartamento;Botafogo;3;2;1;105;5000.0;1800.0;2570.0;47.62;Apartamento
10326;Apartamento;Ipanema;3;1;1;145;8000.0;1550.0;438.0;55.17;Apartamento
10327;Apartamento;Flamengo;2;0;0;86;2500.0;634.0;143.0;29.07;Apartamento
10328;Apartamento;Freguesia (Jacarepaguá);2;1;0;75;1190.0;570.0;50.0;15.87;Apartamento
10329;Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1700.0;230.0;27.5;Apartamento
10330;Quitinete;Glória;1;0;0;29;900.0;335.0;24.0;31.03;Apartamento
10331;Apartamento;Recreio dos Bandeirantes;2;1;1;85;2000.0;690.0;142.0;23.53;Apartamento
10332;Apartamento;Copacabana;2;0;0;70;3500.0;500.0;92.0;50.0;Apartamento
10333;Apartamento;Catete;3;1;1;94;3000.0;1227.0;0.0;31.91;Apartamento
10334;Apartamento;Leblon;1;1;0;54;3990.0;1590.0;110.0;73.89;Apartamento
10335;Apartamento;Flamengo;4;1;2;269;8500.0;2200.0;540.0;31.6;Apartamento
10336;Apartamento;Tijuca;2;1;0;99;1800.0;660.0;141.0;18.18;Apartamento
10337;Apartamento;Barra da Tijuca;4;4;3;500;28000.0;8000.0;2630.0;56.0;Apartamento
10338;Apartamento;Recreio dos Bandeirantes;3;2;1;90;2600.0;540.0;140.0;28.89;Apartamento
10339;Apartamento;Barra da Tijuca;1;1;0;70;2500.0;1000.0;200.0;35.71;Apartamento
10340;Apartamento;Copacabana;2;1;1;85;2600.0;819.0;136.0;30.59;Apartamento
10341;Apartamento;Santa Teresa;3;0;0;96;2600.0;448.0;0.0;27.08;Apartamento
10342;Apartamento;Centro;1;1;0;38;1200.0;381.0;14.0;31.58;Apartamento
10343;Apartamento;Flamengo;1;0;0;55;1800.0;500.0;30.0;32.73;Apartamento
10344;Apartamento;Tijuca;1;1;0;54;1600.0;690.0;0.0;29.63;Apartamento
10345;Apartamento;Tijuca;2;0;0;70;1700.0;690.0;80.0;24.29;Apartamento
10346;Apartamento;Tijuca;2;0;0;75;1800.0;574.0;24.0;24.0;Apartamento
10347;Apartamento;Copacabana;4;1;0;295;4999.0;2100.0;530.0;16.95;Apartamento
10348;Casa de Condomínio;Barra da Tijuca;4;3;4;270;11000.0;700.0;550.0;40.74;Casa
10349;Apartamento;Recreio dos Bandeirantes;3;3;2;195;2800.0;750.0;450.0;14.36;Apartamento
10350;Casa de Condomínio;Barra da Tijuca;5;4;2;600;12000.0;800.0;0.0;20.0;Casa
10351;Apartamento;Barra da Tijuca;1;1;1;60;1600.0;1095.0;107.0;26.67;Apartamento
10352;Apartamento;Lagoa;4;1;1;178;5100.0;1900.0;550.0;28.65;Apartamento
10353;Apartamento;Copacabana;3;1;1;126;3200.0;1430.0;187.0;25.4;Apartamento
10354;Apartamento;Tijuca;3;1;0;100;2000.0;800.0;0.0;20.0;Apartamento
10355;Casa;Jacarepaguá;8;20;7;2000;15000.0;0.0;0.0;7.5;Casa
10356;Apartamento;Curicica;2;1;0;44;1100.0;395.0;162.0;25.0;Apartamento
10357;Apartamento;Lagoa;4;2;1;256;15000.0;2300.0;800.0;58.59;Apartamento
10358;Apartamento;Recreio dos Bandeirantes;3;1;1;100;2900.0;754.0;0.0;29.0;Apartamento
10359;Quitinete;Copacabana;1;0;1;44;1500.0;376.0;25.0;34.09;Apartamento
10360;Apartamento;Ipanema;2;1;1;90;5300.0;1350.0;350.0;58.89;Apartamento
10361;Apartamento;Recreio dos Bandeirantes;3;1;2;75;3000.0;804.0;135.0;40.0;Apartamento
10362;Apartamento;Engenho Novo;1;0;0;46;1100.0;500.0;0.0;23.91;Apartamento
10363;Casa de Condomínio;Barra da Tijuca;4;4;4;400;16000.0;1300.0;590.0;40.0;Casa
10364;Apartamento;Barra da Tijuca;2;2;1;84;2300.0;1308.0;214.0;27.38;Apartamento
10365;Apartamento;Pechincha;3;1;1;90;1150.0;837.0;116.0;12.78;Apartamento
10366;Apartamento;Tijuca;3;1;1;100;3000.0;880.0;131.0;30.0;Apartamento
10367;Apartamento;Jardim Guanabara;3;2;1;120;2250.0;451.0;254.0;18.75;Apartamento
10368;Apartamento;Barra da Tijuca;3;1;1;85;1800.0;1200.0;0.0;21.18;Apartamento
10369;Apartamento;Laranjeiras;3;1;1;93;3000.0;1100.0;0.0;32.26;Apartamento
10370;Apartamento;Ipanema;4;3;1;230;12900.0;3800.0;0.0;56.09;Apartamento
10371;Apartamento;Botafogo;3;2;1;120;5500.0;1420.0;0.0;45.83;Apartamento
10372;Apartamento;Engenho da Rainha;2;1;0;52;700.0;576.0;0.0;13.46;Apartamento
10373;Apartamento;Laranjeiras;1;0;0;24;900.0;415.0;29.0;37.5;Apartamento
10374;Apartamento;Leblon;2;0;0;78;3100.0;890.0;202.0;39.74;Apartamento
10375;Apartamento;Copacabana;3;0;0;154;4500.0;1800.0;0.0;29.22;Apartamento
10376;Apartamento;Rocha Miranda;2;1;0;55;1100.0;220.0;0.0;20.0;Apartamento
